ID,Release,Header,DateCreated,DateTime,HasTime,ReportDate,Actual,Prior,Revision,Consensus,EstimateHigh,EstimateLow,EstimateMedian,EstimateNumber,Deviation,Country,ReleaseName,ReleaseID
6620,ZA Gold Production YoY,,2016-01-11 11:59:55 AM,2015-12-08 09:30:00 AM,False,0001-01-01 12:00:00 AM,"-7,5",0,0,0,0,0,0,-2147483648,"-7,5",ZA,ZA Gold Production YoY,1707
6621,ZA Mining Production YoY,,2016-01-11 11:59:57 AM,2015-03-12 09:30:00 AM,False,0001-01-01 12:00:00 AM,"-1,6",0,0,"-1,14","2,5",-3,"-1,3",11,"-0,46",ZA,ZA Mining Production YoY,1708
6622,ZA Mining Production YoY,,2016-01-11 11:59:57 AM,2015-04-09 09:30:00 AM,False,0001-01-01 12:00:00 AM,"8,6",0,0,"-0,07","4,8",-4,"-0,4",8,"8,67",ZA,ZA Mining Production YoY,1708
6623,ZA Mining Production YoY,,2016-01-11 11:59:57 AM,2015-05-14 09:30:00 AM,False,0001-01-01 12:00:00 AM,"20,6",0,0,"6,02","10,9","1,6","5,9",9,"14,58",ZA,ZA Mining Production YoY,1708
6624,ZA Mining Production YoY,,2016-01-11 11:59:57 AM,2015-06-11 09:30:00 AM,False,0001-01-01 12:00:00 AM,8,0,0,"7,61","13,4","1,5","7,4",7,"0,39",ZA,ZA Mining Production YoY,1708
6625,ZA Mining Production YoY,,2016-01-11 11:59:57 AM,2015-07-09 09:30:00 AM,False,0001-01-01 12:00:00 AM,"2,8",0,0,"7,94","12,5","4,2","8,55",10,"-5,14",ZA,ZA Mining Production YoY,1708
6626,ZA Mining Production YoY,,2016-01-11 11:59:57 AM,2015-08-25 09:30:00 AM,False,0001-01-01 12:00:00 AM,"6,9",0,0,"3,14","7,4","-2,5","3,05",8,"3,76",ZA,ZA Mining Production YoY,1708
6627,ZA Mining Production YoY,,2016-01-11 11:59:57 AM,2015-09-10 09:30:00 AM,False,0001-01-01 12:00:00 AM,"4,1",0,0,"3,3","5,6","2,1","2,8",9,"0,8",ZA,ZA Mining Production YoY,1708
6628,ZA Mining Production YoY,,2016-01-11 11:59:57 AM,2015-10-08 09:30:00 AM,False,0001-01-01 12:00:00 AM,"3,8",0,0,"6,86","10,9","5,6","6,5",9,"-3,06",ZA,ZA Mining Production YoY,1708
6629,ZA Mining Production YoY,,2016-01-11 11:59:57 AM,2015-11-12 09:30:00 AM,False,0001-01-01 12:00:00 AM,"-4,7",0,0,"-0,28","3,5","-2,8","-0,95",12,"-4,42",ZA,ZA Mining Production YoY,1708
6630,ZA Mining Production YoY,,2016-01-11 11:59:57 AM,2015-12-08 09:30:00 AM,False,0001-01-01 12:00:00 AM,"-4,6",0,0,"-4,55","-2,4","-8,2","-3,7",10,"-0,0499999999999998",ZA,ZA Mining Production YoY,1708
6631,ZA Mfg Production MoM,,2016-01-11 11:59:58 AM,2015-03-12 11:00:00 AM,False,0001-01-01 12:00:00 AM,"-1,9",0,0,"0,7",2,"-0,9","0,9",6,"-2,6",ZA,ZA Mfg Production MoM,1709
6632,ZA Mfg Production MoM,,2016-01-11 11:59:58 AM,2015-04-09 11:00:00 AM,False,0001-01-01 12:00:00 AM,"0,9",0,0,"0,5","1,7","-0,8","0,4",6,"0,4",ZA,ZA Mfg Production MoM,1709
6633,ZA Mfg Production MoM,,2016-01-11 11:59:58 AM,2015-05-12 11:00:00 AM,False,0001-01-01 12:00:00 AM,"1,3",0,0,"0,5","1,5","-0,2","0,5",7,"0,8",ZA,ZA Mfg Production MoM,1709
6634,ZA Mfg Production MoM,,2016-01-11 11:59:58 AM,2015-06-11 11:00:00 AM,False,0001-01-01 12:00:00 AM,"-2,4",0,0,"-0,1","1,8","-2,2","0,4",5,"-2,3",ZA,ZA Mfg Production MoM,1709
6635,ZA Mfg Production MoM,,2016-01-11 11:59:58 AM,2015-07-09 11:00:00 AM,False,0001-01-01 12:00:00 AM,"-0,9",0,0,0,2,"-1,6","-0,5",7,"-0,9",ZA,ZA Mfg Production MoM,1709
6636,ZA Mfg Production MoM,,2016-01-11 11:59:58 AM,2015-08-11 11:00:00 AM,False,0001-01-01 12:00:00 AM,1,0,0,"0,6","1,4","-0,1","0,6",4,"0,4",ZA,ZA Mfg Production MoM,1709
6637,ZA Mfg Production MoM,,2016-01-11 11:59:58 AM,2015-09-10 11:00:00 AM,False,0001-01-01 12:00:00 AM,0,0,0,"-1,4","0,7","-3,9","-1,2",6,"1,4",ZA,ZA Mfg Production MoM,1709
6638,ZA Mfg Production MoM,,2016-01-11 11:59:58 AM,2015-10-08 11:00:00 AM,False,0001-01-01 12:00:00 AM,"0,4",0,0,"0,8","2,8","-1,1","0,5",6,"-0,4",ZA,ZA Mfg Production MoM,1709
6639,ZA Mfg Production MoM,,2016-01-11 11:59:58 AM,2015-11-10 11:00:00 AM,False,0001-01-01 12:00:00 AM,"2,4",0,0,"-0,4","0,8",-2,"-0,7",5,"2,8",ZA,ZA Mfg Production MoM,1709
6640,ZA Mfg Production MoM,,2016-01-11 11:59:58 AM,2015-12-08 11:00:00 AM,False,0001-01-01 12:00:00 AM,"-1,7",0,0,"0,6","6,1","-1,2","-0,5",7,"-2,3",ZA,ZA Mfg Production MoM,1709
6641,ZA Mfg Production YoY,,2016-01-11 12:00:00 PM,2015-03-12 11:00:00 AM,False,0001-01-01 12:00:00 AM,"-2,4",0,0,"-0,4","1,1","-3,9",0,13,-2,ZA,ZA Mfg Production YoY,1710
6642,ZA Mfg Production YoY,,2016-01-11 12:00:00 PM,2015-04-09 11:00:00 AM,False,0001-01-01 12:00:00 AM,"-0,3",0,0,"-0,7","1,8","-1,9","-1,4",14,"0,4",ZA,ZA Mfg Production YoY,1710
6643,ZA Mfg Production YoY,,2016-01-11 12:00:00 PM,2015-05-12 11:00:00 AM,False,0001-01-01 12:00:00 AM,4,0,0,"0,4","3,5","-3,5",1,17,"3,6",ZA,ZA Mfg Production YoY,1710
6644,ZA Mfg Production YoY,,2016-01-11 12:00:00 PM,2015-06-11 11:00:00 AM,False,0001-01-01 12:00:00 AM,"-2,3",0,0,"0,4","2,3","-1,7","0,7",13,"-2,7",ZA,ZA Mfg Production YoY,1710
6645,ZA Mfg Production YoY,,2016-01-11 12:00:00 PM,2015-07-09 11:00:00 AM,False,0001-01-01 12:00:00 AM,"-1,8",0,0,"0,3",3,"-3,1",1,16,"-2,1",ZA,ZA Mfg Production YoY,1710
6646,ZA Mfg Production YoY,,2016-01-11 12:00:00 PM,2015-08-11 11:00:00 AM,False,0001-01-01 12:00:00 AM,"-0,7",0,0,"-0,7","1,9","-2,2","-0,9",12,0,ZA,ZA Mfg Production YoY,1710
6647,ZA Mfg Production YoY,,2016-01-11 12:00:00 PM,2015-09-10 11:00:00 AM,False,0001-01-01 12:00:00 AM,"5,2",0,0,"1,9","6,2","-0,8","1,4",13,"3,3",ZA,ZA Mfg Production YoY,1710
6648,ZA Mfg Production YoY,,2016-01-11 12:00:00 PM,2015-10-08 11:00:00 AM,False,0001-01-01 12:00:00 AM,"-0,4",0,0,"1,9","5,6","-0,6","1,3",14,"-2,3",ZA,ZA Mfg Production YoY,1710
6649,ZA Mfg Production YoY,,2016-01-11 12:00:00 PM,2015-11-10 11:00:00 AM,False,0001-01-01 12:00:00 AM,"1,2",0,0,"-2,2",1,"-4,6","-2,5",15,"3,4",ZA,ZA Mfg Production YoY,1710
6650,ZA Mfg Production YoY,,2016-01-11 12:00:00 PM,2015-12-08 11:00:00 AM,False,0001-01-01 12:00:00 AM,"-2,1",0,0,-1,"1,6","-5,9","-0,5",16,"-1,1",ZA,ZA Mfg Production YoY,1710
6651,ZA Budget,,2016-01-11 12:00:01 PM,2015-02-27 12:00:00 PM,False,0001-01-01 12:00:00 AM,-29,0,0,"-26,54",-20,"-29,7",-28,5,"-2,46",ZA,ZA Budget,1711
6652,ZA Budget,,2016-01-11 12:00:01 PM,2015-03-30 12:00:00 PM,False,0001-01-01 12:00:00 AM,"14,04",0,0,"6,8","19,1",-29,"12,5",5,"7,24",ZA,ZA Budget,1711
6653,ZA Budget,,2016-01-11 12:00:01 PM,2015-04-30 12:00:00 PM,False,0001-01-01 12:00:00 AM,"-1,23",0,0,"-8,63",18,"-19,5","-16,5",4,"7,4",ZA,ZA Budget,1711
6654,ZA Budget,,2016-01-11 12:00:01 PM,2015-05-29 12:00:00 PM,False,0001-01-01 12:00:00 AM,"-41,44",0,0,"-36,67",-25,-50,-35,6,"-4,77",ZA,ZA Budget,1711
6655,ZA Budget,,2016-01-11 12:00:01 PM,2015-06-30 12:00:00 PM,False,0001-01-01 12:00:00 AM,"-18,52",0,0,"-26,38","-18,5","-43,5","-21,75",4,"7,86",ZA,ZA Budget,1711
6656,ZA Budget,,2016-01-11 12:00:01 PM,2015-07-30 12:00:00 PM,False,0001-01-01 12:00:00 AM,"24,21",0,0,"21,4","24,6",15,23,4,"2,81",ZA,ZA Budget,1711
